cellid,userid,freq_updates
000622003003,233439687886560000,1
001841004605,252138736227050000,1
002551004660,252138736227050000,1
000062003005,291979545348680000,8
002906003008,291979545348680000,7
000041003003,291979545348680000,6
001541003005,291979545348680000,3
001627003003,291979545348680000,3
002907003008,291979545348680000,1
001861003008,291979545348680000,1
002422003005,291979545348680000,1
005961002911,298277553257320000,4
005467002906,298277553257320000,3
017433002906,348168561604190000,1
014681000871,403856357388630000,3
003802000860,403856357388630000,3
024123000866,403856357388630000,3
020643000813,403856357388630000,2
003805000860,403856357388630000,2
007475000871,403856357388630000,2
025481000805,403856357388630000,2
001436000866,403856357388630000,2
025451000805,403856357388630000,2
002382000860,403856357388630000,1
014691000871,403856357388630000,1
003808000860,403856357388630000,1
024126000866,403856357388630000,1
007472000871,403856357388630000,1
005961002911,407394431381010000,1
005461002906,407394431381010000,1
003512002903,407394431381010000,1
032907002864,419255090605610000,9
010008002861,419255090605610000,4
012458002862,419255090605610000,4
019603001960,419255090605610000,3
014863002864,419255090605610000,2
000351005061,419255090605610000,2
036381002867,419255090605610000,1
046767002860,419255090605610000,1
001655002801,419255090605610000,1
013328002866,419255090605610000,1
001931001902,419255090605610000,1
020599002861,419255090605610000,1
020339002864,419255090605610000,1
001932001902,419255090605610000,1
020227002864,419255090605610000,1
020239002864,419255090605610000,1
019698001960,419255090605610000,1
000011002820,430981904973350000,11
004526002861,430981904973350000,1
022167002861,430981904973350000,1
000251002835,492559509345940000,28
041001002866,492559509345940000,15
065211002866,492559509345940000,11
014981002862,492559509345940000,4
022611002862,492559509345940000,4
019012002868,492559509345940000,2
034563002868,492559509345940000,2
005701002804,492559509345940000,2
005162002807,492559509345940000,2
038822002862,492559509345940000,2
048641002862,492559509345940000,2
046802002866,492559509345940000,2
005302002868,492559509345940000,2
022617002862,492559509345940000,1
003522002868,492559509345940000,1
003112002804,492559509345940000,1
034569002868,492559509345940000,1
049322002868,492559509345940000,1
034717002860,492559509345940000,1
038812002862,492559509345940000,1
048581002860,492559509345940000,1
038853002862,492559509345940000,1
010352002868,492559509345940000,1
030037002862,492559509345940000,1
017841002660,494126025358410000,21
017223003160,494126025358410000,13
000072001902,513321803783350000,1
000083003908,523080086632760000,1
029799000870,523897847437000000,5
012227001762,523897847437000000,3
011896000868,523897847437000000,2
053881000867,523897847437000000,2
022027001761,523897847437000000,1
051313000867,523897847437000000,1
019011001706,523897847437000000,1
012221001762,523897847437000000,1
009893001763,523897847437000000,1
017052001707,523897847437000000,1
017811000891,523897847437000000,1
004009000864,524923345411630000,1
014582000831,524923345411630000,1
013331001705,524923345411630000,1
022027001761,524923345411630000,1
000139000866,524923345411630000,1
000999000866,524923345411630000,1
002027000871,524923345411630000,1
011161000845,524923345411630000,1
000182002813,529572022694030000,3
000522002820,529572022694030000,2
000081002835,529572022694030000,1
001323002835,529572022694030000,1
000131002835,529572022694030000,1
002162002818,529572022694030000,1
005301002806,529572022694030000,1
005522002806,529572022694030000,1
000523002820,529572022694030000,1
006403002806,529572022694030000,1
022027001761,532397582752220000,4
009893001763,532397582752220000,3
023888000867,532397582752220000,2
053881000867,532397582752220000,2
012651000864,532861782669680000,30
027662000845,532861782669680000,26
012654000864,532861782669680000,24
000442000864,532861782669680000,20
019378000845,532861782669680000,16
010212000833,532861782669680000,13
027614000833,532861782669680000,9
015491000845,532861782669680000,7
011162000845,532861782669680000,6
021051000845,532861782669680000,5
007142000866,532861782669680000,4
020531000845,532861782669680000,4
000448000864,532861782669680000,4
013865000845,532861782669680000,3
001438000866,532861782669680000,3
012581000845,532861782669680000,2
016211000845,532861782669680000,2
002715000866,532861782669680000,2
027615000833,532861782669680000,1
002712000866,532861782669680000,1
023614000845,532861782669680000,1
020485003512,540106972485360000,4
020073003512,540106972485360000,1
022292003511,544629595136320000,32
020073003512,544629595136320000,1
020053003512,544629595136320000,1
004821002824,566852799348420000,16
024723002861,566852799348420000,10
023702002860,566852799348420000,9
016643002864,566852799348420000,8
058797002864,566852799348420000,7
004053002824,566852799348420000,5
030589002863,566852799348420000,5
000141002863,566852799348420000,5
022837002863,566852799348420000,5
024713002861,566852799348420000,4
058792002864,566852799348420000,4
001841002820,566852799348420000,4
012298002864,566852799348420000,3
032548002864,566852799348420000,3
004063002812,566852799348420000,3
024712002861,566852799348420000,3
012292002864,566852799348420000,3
002141002820,566852799348420000,3
004182002824,566852799348420000,3
031042002864,566852799348420000,3
020457002861,566852799348420000,3
047622002860,566852799348420000,3
000162002863,566852799348420000,2
005432002806,566852799348420000,2
023701002860,566852799348420000,2
058791002864,566852799348420000,2
058422002860,566852799348420000,2
047382002864,566852799348420000,2
004181002824,566852799348420000,2
024722002861,566852799348420000,2
065101002861,566852799348420000,2
037053002860,566852799348420000,2
000151002863,566852799348420000,2
000312002812,566852799348420000,2
031048002864,566852799348420000,2
019123002860,566852799348420000,2
001092002833,566852799348420000,2
039221002864,566852799348420000,1
000521002820,566852799348420000,1
034842002867,566852799348420000,1
034849002867,566852799348420000,1
058828002860,566852799348420000,1
051454002864,566852799348420000,1
006510002833,566852799348420000,1
059512002863,566852799348420000,1
001652002801,566852799348420000,1
000524002820,566852799348420000,1
001842002820,566852799348420000,1
003563002833,566852799348420000,1
000103002820,566852799348420000,1
032313002863,566852799348420000,1
004322002864,566852799348420000,1
051233002863,566852799348420000,1
041051002863,566852799348420000,1
065071002860,566852799348420000,1
032119002860,566852799348420000,1
000522002820,566852799348420000,1
020377002861,566852799348420000,1
020083002860,566852799348420000,1
004272002824,566852799348420000,1
001655002801,566852799348420000,1
005384002822,566852799348420000,1
031047002864,566852799348420000,1
045033002860,566852799348420000,1
010008002861,566852799348420000,1
051451002864,566852799348420000,1
020398002861,566852799348420000,1
037759002867,566852799348420000,1
004103002822,566852799348420000,1
022789002864,566852799348420000,1
004922002864,566852799348420000,1
017652002861,566852799348420000,1
002813002860,566852799348420000,1
017792002860,566852799348420000,1
001003002812,566852799348420000,1
017241002861,566852799348420000,1
032542002864,566852799348420000,1
005315002812,566852799348420000,1
036481002860,566852799348420000,1
004175002812,566852799348420000,1
001042002822,582969905397320000,57
001001002822,582969905397320000,9
001102002822,582969905397320000,7
005315002812,582969905397320000,5
012351002860,582969905397320000,5
001103002822,582969905397320000,5
038751002863,582969905397320000,4
037431002860,582969905397320000,4
001081002822,582969905397320000,3
005384002822,582969905397320000,3
037433002860,582969905397320000,2
002863002860,582969905397320000,2
030309002860,582969905397320000,2
005432002822,582969905397320000,2
026683002860,582969905397320000,2
005041002805,582969905397320000,2
024053002860,582969905397320000,2
030489002861,582969905397320000,1
045972002867,582969905397320000,1
034058002863,582969905397320000,1
001901002821,582969905397320000,1
004074002822,582969905397320000,1
032731002863,582969905397320000,1
004042002834,582969905397320000,1
002391002813,582969905397320000,1
030078002862,582969905397320000,1
032463002860,582969905397320000,1
005321002862,582969905397320000,1
005313002812,582969905397320000,1
026719002867,582969905397320000,1
024051002860,582969905397320000,1
020628002861,582969905397320000,1
012161002867,582969905397320000,1
036641002863,582969905397320000,1
038761002863,582969905397320000,1
005451002822,582969905397320000,1
016111002861,582969905397320000,1
010952002860,582969905397320000,1
019001002860,582969905397320000,1
000151002836,582969905397320000,1
005182002806,582969905397320000,1
024722002861,582969905397320000,1
005183002806,582969905397320000,1
020118002864,582969905397320000,1
024712002861,582969905397320000,1
045807004560,582969905397320000,1
002421002816,582969905397320000,1
034652002863,582969905397320000,1
036162002861,582969905397320000,1
000752002862,582969905397320000,1
064473002866,582969905397320000,1
002171002813,582969905397320000,1
032797002860,582969905397320000,1
005312002812,582969905397320000,1
030012002862,582969905397320000,1
036161002861,582969905397320000,1
001003002812,582969905397320000,1
039892002862,582969905397320000,1
030297002860,582969905397320000,1
032543002864,582969905397320000,1
037148002863,582969905397320000,1
001091002822,582969905397320000,1
032848002863,582969905397320000,1
028092002863,582969905397320000,1
001095002815,582969905397320000,1
034618002867,582969905397320000,1
012127002863,582969905397320000,1
005193002806,582969905397320000,1
032119002860,582969905397320000,1
000541003003,604512563322990000,5
002906003008,604512563322990000,4
004313003060,604512563322990000,2
000041003003,604512563322990000,2
002082003060,604512563322990000,1
000561003003,604512563322990000,1
004943000362,604512563322990000,1
001541003005,604512563322990000,1
004319003060,604512563322990000,1
001627003003,604512563322990000,1
002111000362,604512563322990000,1
003461003907,613550599536380000,9
013462003960,613550599536380000,3
012302003960,613550599536380000,2
012301003960,613550599536380000,1
002243003909,613550599536380000,1
005052002806,642799444015600000,7
006403002806,642799444015600000,2
005963002863,642799444015600000,2
005193002806,642799444015600000,1
034488002863,642799444015600000,1
001071000302,644214032235520000,2
001181000301,644214032235520000,2
002111000362,644214032235520000,1
005206003003,644214032235520000,1
000512003008,644214032235520000,1
000541003003,644214032235520000,1
001052000360,644214032235520000,1
012301003960,665982093025880000,1
001962003909,665982093025880000,1
010761003960,665982093025880000,1
001891003908,689250468988660000,2
010511003960,689250468988660000,1
000053004607,704730188784490000,2
000331000203,704730188784490000,2
000473004603,704730188784490000,1
000143000308,704730188784490000,1
003512004604,704730188784490000,1
000476004603,704730188784490000,1
001032004660,709842495817580000,13
040841004662,709842495817580000,7
000844004662,709842495817580000,5
001035004660,709842495817580000,5
041783004662,709842495817580000,4
000841004662,709842495817580000,4
010231004660,709842495817580000,4
005953004601,709842495817580000,4
001001004662,709842495817580000,3
004581004605,709842495817580000,2
005441004662,709842495817580000,2
001782004662,709842495817580000,2
000012004608,709842495817580000,2
000251004605,709842495817580000,2
001004004662,709842495817580000,2
001784004662,709842495817580000,2
041001004662,709842495817580000,2
001781004662,709842495817580000,1
000874004660,709842495817580000,1
005733004605,709842495817580000,1
001413004605,709842495817580000,1
000101004601,709842495817580000,1
005956004601,709842495817580000,1
000843004662,709842495817580000,1
000152004601,709842495817580000,1
004603004662,709842495817580000,1
000622003003,722353825638950000,8
000041003003,722353825638950000,5
000512003008,722353825638950000,1
034959002863,737488592330160000,90
018731002860,737488592330160000,11
032989002861,737488592330160000,7
011771002861,737488592330160000,7
031228002860,737488592330160000,6
005161002822,737488592330160000,5
021392002861,737488592330160000,5
032983002861,737488592330160000,5
